tweetid,sentiment
1285293259967930368,0
1285308371621548032,0
1285322047778885632,1
1285456372751007488,1
1285487322469928704,0
1285490676403249152,ENG
1285504921907924736,0
1285515459308257280,0
1285567705039409152,0
1285570221298921472,3
1285574279636099072,1
1285580884985421824,3
1285595262866554880,3
1285601860674617088,3
1285625236717699072,0
1285650752229085184,0
1285652209817071616,0
1285660379318816768,0
1285667695774531584,0
1285814971654381568,1
1285824961245057024,0
1285826638194900736,1
1285868561949433856,1
1285909970337366016,0
1285925071014506496,1
1285943007448096768,0
1285952969993678848,0
1285978242759954432,0
1285990351447130112,0
1285991879792885504,0
1286155698095771648,3
1286194377883254784,1
1286207193818320896,1
1286228870493097984,0
1286229906960064512,3
1286245752965079040,0
1286254453608325120,0
1286270274133012480,0
1286270444555960320,0
1286284489799467008,0
1286290040247787520,0
1286292073705021440,0
1286317348346003456,0
1286330527851646720,1
1286394776804372480,3
1286410631852306432,1
1286518345362288640,2
1286561555602198528,0
1286581285213949952,1
1286584530955046912,1
1286599449754689536,0
1286621545536905216,1
1286634088145788928,0
1286671922156142336,2
1286680226001563648,2
1286710606658179072,1
1286719301471424512,1
1286736691613622272,1
1286760994954514432,0
1286782001807273984,1
1286803486886297600,1
1286926027869105920,0
1286931610848329728,1
1286954546355372032,0
1287000331910553600,0
1287005912109125632,2
1287006183560224768,0
1287025204745637888,1
1287026348989571072,1
1287064394820706304,1
1287074319324139520,0
1287107242702110720,3
1287123226146082816,1
1287160827972325120,1
1287279340586242048,1
1287298893261283328,0
1287299651859873536,1
1287300889217245184,1
1287310961897070336,0
1287320371461607424,1
1287326355332509696,0
1287333522185900032,0
1287336392071229440,0
1287349353217130496,1
1287357813287682048,0
1287362978451460096,0
1287398712529096704,0
1287441266410651648,ENG
1287460532342202368,1
1287468114301591552,0
1287484790090997504,1
1287492020316049408,1
1287603646046380032,1
1287611666750824448,1
1287631896021696512,1
1287645369015382016,1
1287677234380251136,1
1287722461388300288,0
1287734020650995712,1
1287738499916013568,1
1287745734738161664,0
1287755531554295808,0
1287775846011461632,0
1287793138141147136,3
1287800658024960000,ENG
1287840000852267008,3
1287844300198498304,1
1287859444169285632,1
1287901569091076096,1
1288003114268852224,0
1288011845358555136,0
1288012861323776000,1
1288016992885190656,0
1288020965323153408,0
1288036626585849856,0
1288056530336653312,0
1288064654154096640,0
1288083706628972288,0
1288091954987835136,0
1288093834656854016,0
1288100490342010880,1
1288105499196448768,1
1288114365049135104,1
1288116070788685824,0
1288119521341878272,0
1288139736079577088,1
1288150601864536064,1
1288202570536755200,0
1288209403024494336,1
1288221995033861888,1
1288287875231109120,0
1288360098809683968,1
1288370902279819264,1
1288389949029572608,0
1288393948310974464,0
1288396042535415808,0
1288396700961378304,1
1288405444067758080,0
1288426379541975040,2
1288432351836614656,0
1288445391751569408,0
1288462119751622656,1
1288464117817384704,0
1288465167718797312,1
1288467006124163072,1
1288467612427530240,1
1288468063986364416,0
1288469465072644096,0
1288482866834399232,0
1288537908266307584,1
1288562840924807168,1
1288721553740496896,0
1288763979217752064,0
1288771658891878400,0
1288772520695431168,0
1288788603179597824,3
1288807019470901248,0
1288840520853323520,1
1288855557575712768,1
1288909935108071424,0
1289089423045472256,0
1289090703449042688,2
1289102286325796864,2
1289149841302593536,1
1289171813302300672,0
1289175065364279296,0
1289196644483756032,0
1289198733993717504,3
1289237346387288064,3
1289256864782270464,2
1289476209101934336,0
1289498158741954304,1
1289531730538438656,0
1289534675526938624,1
1289652807876915200,0
1289690679690452736,3
1289730304668729088,1
1289832762162085888,0
1289837026976468736,1
1289837875228442624,0
1289895389349388288,0
1289896433508929536,0
1289899799760658432,0
1289900156188418048,0
1290034235764506624,1
1290174041416859648,2
1290186968467480320,1
1290224824313356288,1
1290233369624805120,1
1290234581853933568,1
1290258046388596736,0
1290259051448762368,0
1290280523781173248,1
1290302478500601856,1
1290305171596037888,0
1290346796703780864,3
1290567777414250496,0
1290571002913660928,ENG
1290672833039826688,1
1290714186671099904,1
1290874764718936064,1
1290889704267755520,1
1290911832195072000,1
1290913336683573248,0
1290981587509751808,0
1290993727859765248,2
1291042745252020224,0
1291125961887547392,1
1291285611136122880,1
1291296375972548608,1
1291338939043909632,1
1291343485564588032,0
1291347923037552640,1
1291367791795281920,0
1291408580260900864,3
1291685840402481152,0
1291702243729735680,1
1291705817675247616,0
1291708333846601728,0
1291712424765202432,0
1291713397915037696,0
1291720245720342528,0
1291736135782334464,0
1291769396004818688,1
1291772518559252480,1
1291778848321937408,1
1291834457683628032,3
1291999591613825024,1
1292020144848482304,0
1292035612871135232,0
1292038236383186688,0
1292054172901269504,0
1292057971007004672,0
1292066152588419072,1
1292070049629581312,0
1292076021882195968,0
1292091325865775104,1
1292118544285675520,0
1292155549908447232,2
1292158991578075136,0
1292232254576406528,0
1292334425548754688,1
1292341833423626240,1
1292362578274983936,0
1292383329694744320,1
1292394220351885312,0
1292412451674361856,0
1292429064393969664,1
1292431104553758720,0
1292433134873710336,0
1292738080605167616,0
1292738823038828288,0
1292758388460465920,1
1292768211100995584,0
1292773733577392128,1
1292792911759904768,1
1292793025039667200,0
1292794284006149888,0
1292808243610361856,0
1292864875992162304,0
1292883971005714432,0
1292885795091644416,1
1293070487891869696,1
1293108943015878656,0
1293119846947999488,1
1293124358790094848,1
1293149978299441152,0
1293155816430809088,0
1293158219209223936,0
1293158773452939264,0
1293160600546299904,0
1293175652561178624,0
1293177200330584064,1
1293183794820734720,1
1293212047812038656,0
1293213724040474624,0
1293263840986238720,1
1293280041686708224,0
1293289110778585088,1
1293423163834011648,0
1293429794835779584,1
1293478051532218368,0
1293481378391232512,3
1293486320539623424,0
1293487447620321280,1
1293498803681726464,ENG
1293502497949191936,0
1293508678507692032,0
1293513624061968384,1
1293519526148145152,0
1293520393106534400,0
1293520406570242048,1
1293524458398003200,1
1293524900238557184,1
1293591958418526208,0
1293597506035744768,0
1293606180837875712,0
1293638311635046400,1
1293778095124750336,1
1293779110020419584,0
1293780018053742336,1
1293787663523340288,0
1293812218472140800,0
1293834679125041152,0
1293843987149795328,0
1293862042575810304,1
1293866429754814464,1
1293873483282288640,0
1293880941954433024,1
1293881882237701888,1
1293882273750753280,3
1293884375084523520,0
1293888478896324608,3
1293890619450982400,1
1293899876527415296,0
1293904875009449984,3
1293922539228532736,1
1293925878251114496,3
1293942080142741504,1
1293953476532277248,3
1293956693504806912,2
1293964155385450496,0
1293968513070178304,0
1293995984733777920,0
1294008102526897920,3
1294021252861112320,1
1294047960054071296,0
1294116210561421312,3
1294154999757508608,1
1294156585766400000,1
1294160349042741248,1
1294168681338081280,0
1294179539216629504,1
1294215417779703808,3
1294217694405959680,1
1294219703192358912,3
1294227067169574912,0
1294229957028335616,2
1294236634695774208,3
1294246637313851136,1
1294251655765135104,1
1294254591375269888,1
1294255709304107008,0
1294258599871631104,1
1294270546952228864,1
1294277407629869056,0
1294288007894269952,0
1294288838727089920,3
1294295190732189696,0
1294305202833588224,0
1294322219200503808,0
1294323254254087936,0
1294326571138977536,1
1294327895284944896,1
1294330810435346432,1
1294348506191273984,3
1294360317519069184,1
1294372049624928256,0
1294491581911896064,1
1294505502790082304,1
1294522426961920000,1
1294540296727007232,1
1294556023617986304,1
1294567594737967104,0
1294590078040322048,0
1294597129231630336,0
1294598353653772288,0
1294614436754399232,1
1294622343827017728,1
1294650050350583808,0
1294651856577335296,1
1294671335617114112,3
1294706758280241152,1
1294725288635621120,1
1294735413484158720,3
1294737926379765504,1
1294769544570036224,1
1294776642217431040,1
1294822057046355968,0
1294824655812001536,1
1294884473528557568,0
1294904665684029440,0
1294910987926216704,2
1294916836492967936,1
1294923787796979712,1
1294932242628857856,0
1294937853160566784,0
1294937888786980864,3
1294957095280947200,0
1294972584811999232,0
1294990933226934272,0
1295021829581570048,0
1295034965432905728,0
1295035844873649920,1
1295062883357921280,0
1295070583571587072,0
1295087913437470720,1
1295215476650512384,1
1295238081071767552,1
1295244002250366720,0
1295244008801918720,0
1295263249659842304,0
1295263555571326720,0
1295270496980918272,1
1295271765439127552,0
1295275643521859584,0
1295287705715310336,1
1295288450405588736,0
1295297478397513728,1
1295306013814542336,0
1295309829771333632,0
1295312387105529856,1
1295314575278120704,0
1295320220433879040,0
1295321508596850688,2
1295326172251856896,3
1295327738027548672,0
1295330538774040320,0
1295333997854232320,1
1295371579195564032,1
1295380269348933632,0
1295412577778843648,0
1295421490289090304,1
1295423276982960128,1
1295433834398392320,1
1295445821337608192,1
1295454872658214912,1
1295457030946398208,3
1295580234444668928,1
1295598869343019008,2
1295601019741712384,0
1295615520100818688,1
1295633777604136704,0
1295633949385989888,3
1295637515802738688,ENG
1295639376198803456,0
1295640505666109440,1
1295663110196518912,1
1295672622336933888,0
1295673939910430720,1
1295676258379010048,1
1295678844167389184,0
1295683099917942784,0
1295686064041013248,1
1295689312139456512,0
1295691798233395200,0
1295694165314015232,1
1295694468251885568,1
1295722481932697600,3
1295726338662436864,0
1295729079669399552,3
1295729438156562432,0
1295734979385856000,1
1295735715339350016,1
1295768127351947264,0
1295789081973186304,2
1295793203812196352,0
1295793468070146048,0
1295809169019351040,1
1295818293459275520,ENG
1295964867539722240,1
1295973734168375296,3
1295974417193991936,0
1295992795199680512,0
1295998648426417920,0
1296003999829831680,1
1296008805290061824,0
1296026264726372352,0
1296026803346313216,0
1296028997026013184,3
1296037753566695424,3
1296042548625059840,1
1296043001437986816,1
1296044691901812736,1
1296047954814476288,0
1296050406544551936,1
1296056775809130496,3
1296058252741021696,1
1296128919767265280,3
1296137465590423552,0
1296159830177185536,1
1296167593724829696,1
1296168214146297856,1
1296171986738176000,0
1296230355473768448,0
1296326723722715136,1
1296341207807856640,0
1296356564916490240,1
1296363542623531008,2
1296365203341418496,0
1296382717823782912,0
1296403079361961984,1
1296409499633360896,0
1296416993076219904,0
1296417606782648320,0
1296417803218628608,3
1296419357178966016,0
1296420809397985280,3
1296426122360639488,1
1296431141277388800,1
1296432842210185216,0
1296438911435264000,1
1296480722329513984,1
1296502916057108480,1
1296519183191150336,0
1296521130023333888,0
1296545954720616448,0
1296556049516789504,1
1296673886210334720,1
1296694163354931200,1
1296701081234353920,0
1296712673321783296,1
1296713504032985088,1
1296726555218108416,0
1296733110068023296,1
1296738963378642688,1
1296744369500893184,1
1296749397347311616,1
1296756244561170432,1
1296763943780790272,0
1296769171510960128,0
1296772938897797120,1
1296773104031665920,1
1296781125453520896,0
1296784203061886720,1
1296787123220217856,0
1296788128850751488,3
1296788535475929088,3
1296788723678547968,1
1296790701452275712,1
1296790868020657920,3
1296801185190617088,0
1296811003485868032,1
1296819720965033984,0
1296828009975078912,0
1296849563387662336,0
1296849622212775936,1
1296857465305403136,3
1296867605547024384,1
1296873507888996352,1
1296883338767106048,1
1296902756041621504,1
1296904202262806528,1
1296941985337683968,1
1296949749137002496,0
1297036374202351616,1
1297049304809582336,0
1297052444892041216,0
1297054028971618304,1
1297067088561999872,1
1297080428155867136,1
1297083859679547136,0
1297094755504074752,0
1297096085912129536,1
1297098388551471104,ENG
1297127632723746816,1
1297148894942572288,1
1297150556163788800,1
1297161662303174656,0
1297180311198093312,1
1297200951242247936,3
1297212670647640064,1
1297226385866579968,1
1297272445469102080,1
1297273742352175104,1
1297289716237295616,3
1297427210438139904,0
1297434129462681600,3
1297457171916042240,2
1297457185950183424,3
1297474277554507520,1
1297475502027034624,0
1297491871875375104,0
1297492212146753536,0
1297496908664119296,1
1297498869744513024,1
1297500786067415040,0
1297531923791839232,0
1297540868010803200,1
1297546292529377280,1
1297554021402779648,1
1297559140852797440,1
1297562137653579520,1
1297563371601047552,3
1297568354996191232,1
1297576915562369024,2
1297583270247505920,3
1297583483729084416,1
1297594139538853888,1
1297602415076814848,0
1297621984671653888,0
1297643374007267328,2
1297799529367035904,0
1297807735967436800,1
1297813258355777536,1
1297815397266325504,1
1297822880433143808,0
1297836120651243520,1
1297848627121893120,0
1297857803282010112,0
1297869330319839232,0
1297870927322119936,3
1297873962974818304,1
1297874643672616704,0
1297875196360220672,1
1297884042310885120,1
1297884159650795520,0
1297891886368260096,0
1297897937025011712,1
1297905056822558720,1
1297911793616973824,0
1297919106058981120,3
1297934773080514304,0
1297943512126820352,0
1297946773856624640,1
1297961430407421952,0
1297963722397429504,0
1297983069111095296,1
1297996479550885888,0
1298015268615184384,1
1298125132519661568,1
1298173032855470080,1
1298173995301457920,1
1298183577411166208,1
1298189544328749056,ENG
1298193354476396288,1
1298210346168209408,0
1298228474319122432,0
1298229327599996928,0
1298231168417124352,0
1298231302211145728,3
1298254508221317120,1
1298256147242074112,2
1298259734475153408,1
1298273609987702784,1
1298283029849415680,1
1298293516112744448,0
1298296580173422336,1
1298324855847358464,0
1298326982141382656,0
1298328824464183296,1
1298332271284453120,0
1298341878346035200,0
1298357500249607936,0
1298362985551933440,1
1298364267813654528,1
1298380901383053312,3
1298476806119608320,1
1298498484874678272,0
1298506302952550400,1
1298516515692716032,1
1298535681866768384,0
1298557368754675712,0
1298557460064669696,0
1298559964307480320,0
1298564365126447104,0
1298577127080521728,2
1298586254133678080,0
1298591522514862080,0
1298592039890812928,0
1298606226419453952,1
1298619891923275520,0
1298622495990448128,1
1298633981890617088,0
1298640027535192064,1
1298649328232398848,3
1298649958892085248,1
1298658832319749888,0
1298666911031533568,0
1298696041340993536,1
1298699168609902336,3
1298707808641146880,1
1298711407274336256,1
1298724389672775680,1
1298745053016469504,1
1298871781000965888,1
1298891749780271104,0
1298900497009700864,1
1298900587728252928,0
1298911132837707520,0
1298946287627374336,1
1298953852360818688,0
1298957512172068864,1
1298984260460675072,0
1298988492190412800,1
1298992529417711616,1
1299005516358848512,1
1299028490747088896,0
1299046894853861120,0
1299053076154851328,1
1299062590014976000,1
1299086664355249920,3
1299243415939489536,1
1299247662508781568,0
1299254571093635072,3
1299257803098517504,0
1299267239867224064,1
1299267238743158784,1
1299277976010395648,0
1299280476943921152,1
1299293921059713024,1
1299324492813144064,0
1299342270282555136,0
1299345612492635904,0
1299348536396521472,0
1299350311547604736,1
1299350751425310720,1
1299352583010742272,0
1299355580449128448,0
1299355963099615232,0
1299363291001696256,1
1299385347604967424,2
1299394274618937088,0
1299421448637906688,3
1299492543491694336,1
1299601071388733440,0
1299609179557068800,1
1299613959398531072,1
1299618111679877120,0
1299648256826368000,2
1299660749502021632,0
1299671429978484736,2
1299673248246964224,1
1299679083757006848,0
1299680358435368704,3
1299680533299986432,0
1299701600630591488,0
1299704405260939264,1
1299705700361424896,1
1299739239345786880,0
1299746014346256384,1
1299775038766358528,2
1299779817164943104,0
1299781713036443648,0
1299798980797198336,0
1299875672047988736,1
1299933241307262720,0
1299943494560223232,0
1299983612012621824,1
1299984768499679232,0
1299998830268743680,1
1300004200794009600,1
1300010125579694080,0
1300013608806633472,1
1300016269199118336,3
1300046660257681408,0
1300052074902814720,3
1300065736178556928,0
1300066462753849088,1
1300070776503115520,0
1300093637464817664,3
1300172837563621120,1
1300343107968528384,1
1300367160154488832,0
1300380644837666816,0
1300391634023190528,0
1300401523957075968,0
1300421862430834688,0
1300431428564455424,0
1300437908273364736,1
1300551675808296704,1
1300556213365755904,0
1300655025962843904,ENG
1300668757250055936,0
1300676436970409984,0
1300679201075408896,0
1300679331111411712,1
1300687018612097024,0
1300711383605149696,0
1300711457517187072,1
1300714216308043520,0
1300717050462167040,0
1300721887077691136,1
1300726669494321152,1
1300744980647026688,1
1300783195781238784,1
1300794809540644864,3
1300809672920895488,0
1300917279132131328,0
1301085164668362752,0
1301085744304394240,0
1301112378424254464,1
1301130268032544768,0
1301134750023921664,0
1301143360695087104,1
1301144290282831872,0
1301149644798525440,1
1301181117911924736,0
1301191878839341056,1
1301214711124561920,0
1301226851084513280,0
1301237114689007616,1
1301252035459907584,1
1301385774517178368,0
1301397908126920704,0
1301406701980188672,0
1301411355283644416,1
1301431491398959104,0
1301431564052705280,0
1301432352950886400,0
1301442350250684416,1
1301443604750139136,1
1301447584515530752,3
1301450290869284864,1
1301542031328673536,3
1301543413012205568,1
1301545635620020224,1
1301550951648628736,3
1301771869683621888,0
1301790980799164416,1
1301792903958859520,0
1301816406456049664,0
1301831777640742912,0
1301842292052025088,1
1301842654255288320,1
1301853975638167552,1
1301857567300292608,1
1301858329682116608,1
1301861997093556224,1
1301874847635644416,1
1301900490905714688,0
1301920494447398912,1
1301923624379650048,1
1301955226459680768,1
1302144152134709248,3
1302150203818929920,0
1302150784545587200,1
1302159134910033920,1
1302185546186448896,1
1302244119595622400,0
1302253045959532288,1
1302267308799393536,1
1302271409213837312,0
1302281640635510784,0
1302284532134170624,1
1302288999541858304,0
1302290395498344448,0
1302291160963186688,3
1302296820304015104,0
1302303244975255552,1
1302308342795206656,1
1302311051799810048,0
1302315294287945728,1
1302317650333372416,1
1302323717972918272,0
1302326443322597120,1
1302330519598911488,1
1302332539877707520,1
1302334800301301504,1
1302363601571852288,1
1302480400988745728,1
1302499715825545216,1
1302504099578105856,0
1302506483263975424,1
1302511228917608448,1
1302518093953085440,1
1302519940990337024,1
1302520493786968064,0
1302521361601097728,0
1302523405548351488,1
1302524940546199552,0
1302530294139047936,ENG
1302533231900794880,1
1302533463933964288,1
1302533689641963520,1
1302534885987487488,1
1302543729794973696,1
1302545116159237888,1
1302557665403559936,1
1302568080757993472,0
1302578972346245120,1
1302583657098612736,1
1302599137733509120,1
1302616244353409024,1
1302667436030865408,1
1302677492772278272,0
1302687871447584768,1
1302710964903706624,1
1302714647196446720,1
1302726112187949056,0
1302759713956913152,3
1302866585720324096,0
1302866760769695488,3
1302873776108036096,0
1302873932031242240,2
1302878660878360320,1
1302879703037079552,0
1302890895612801024,0
1302895218199613440,2
1302917397117128704,0
1302939549417512704,1
1302946850077540352,1
1302974003355811840,3
1302975474772119552,1
1302983875954724864,1
1302990730118529024,0
1303005590847921920,0
1303007169374281728,0
1303020045573001216,0
1303060254905769984,1
1303063298070523904,1
1303066965263749120,1
1303067857228623872,0
1303081723962548224,1
1303211699080695808,1
1303232000149594112,1
1303253649854996480,1
1303261309849435904,1
1303266891587366912,0
1303271125020012288,3
1303278505715814400,1
1303290810591522816,0
1303297904568930304,1
1303300212203585536,1
1303306886792515584,1
1303316605573750784,0
1303320006718033920,1
1303339428077764608,0
1303354124499648512,1
1303354246935519232,3
1303354898894008320,1
1303371906129723136,0
1303377142726656000,0
1303389701064339456,1
1303396894278922240,1
1303401307252969472,0
1303406599973809920,1
1303410964272951296,1
1303422439079247872,0
1303561559894036480,0
1303561935049437184,1
1303580070561316864,0
1303604936744280064,1
1303610837815439104,0
1303617124045336320,1
1303623616886648832,0
1303629399674228736,0
1303636998645784320,1
1303637597084942336,0
1303640165383110656,0
1303673799024484352,1
1303689858628673536,1
1303690478894960640,0
1303694111552294912,0
1303719330010587136,1
1303754056217829120,0
1303762597745954816,0
1303934520505315328,1
1303945063521812480,1
1303951654878838784,1
1303965748252028928,1
1303966848875196416,0
1303972711052476416,0
1303987786152898304,1
1303989174274580480,1
1303998214274781184,1
1304000547591159808,1
1304009259630432256,0
1304011934585499648,2
1304015856867905536,0
1304024718744453120,2
1304034386350870528,2
1304042799650811904,1
1304044815601094656,0
1304046884873555968,0
1304063628803440640,0
1304084768812871680,ENG
1304104954605506304,1
1304116788494577664,1
1304124054094393088,0
1304324002354204672,1
1304327364118282240,3
1304331789008277504,0
1304332425535934464,0
1304338645642612736,0
1304343488520245248,0
1304357886760554496,1
1304371060557705216,1
1304371310022266880,1
1304388265433276416,1
1304391355997790208,0
1304418220267503616,1
1304424621089927168,0
1304432724527243264,0
1304446128562335488,0
1304458171872935936,1
1304458184921435904,1
1304473083298959104,0
1304493764501798912,1
1304509346638897152,0
1304525503718661888,0
1304657851164626688,1
1304703308737773568,1
1304707321189281536,0
1304708102965559296,1
1304708825740701696,0
1304719100766285824,0
1304739200370118656,0
1304749340729245696,0
1304753436861304832,1
1304754633085202432,2
1304771735124955136,0
1304790303770119936,0
1304796545435545600,3
1304837006623727616,0
1304840532083048448,1
1304840856373997568,1
1304842319376645888,0
1304885711057936384,1
1305066068600291328,1
1305070173490229248,3
1305071572839993088,1
1305082732599545856,0
1305084014433366016,1
1305087588169125888,1
1305088225548042240,2
1305151749959819264,1
1305157543258451968,1
1305173765261844480,1
1305213457927634688,1
1305247921429008384,1
1305387266483912704,1
1305387372272640000,0
1305416263808806912,0
1305416434890178304,0
1305424995414310912,1
1305431436946796288,0
1305434391565537280,1
1305446308753399808,0
1305461470445043712,0
1305464261171445504,0
1305480929121574912,1
1305489647032832000,0
1305491042578370304,2
1305497780476162048,0
1305498385022103552,2
1305503722081050624,0
1305567151818977280,0
1305569640865816320,1
1305574383574974464,1
1305595236383698688,1
1305736266403717120,1
1305774310196469504,1
1305781537661751296,0
1305793456653176832,1
1305802549283430400,0
1305803607883878400,0
1305804656979906304,0
1305835012244340736,1
1305841522244550656,1
1305895386851225600,1
1305913049841315840,1
1305929376131813120,1
1306090063533572096,0
1306110568047108096,1
1306119456008089600,0
1306122734343196672,1
1306126802759421952,1
1306129129075601408,0
1306132461349289984,0
1306139100655882240,1
1306141304829734912,0
1306143752399065088,1
1306150101899980800,1
1306154533916213248,1
1306164211542896640,1
1306167278149553920,1
1306169325649305600,1
1306188886360698880,0
1306194715767984128,0
1306207843851304704,1
1306211230458081280,1
1306212064940224512,1
1306239668128628736,1
1306264967801257984,2
1306276669448093696,1
1306282155455250432,0
1306291556916264704,0
1306335065702531072,2
1306335188071469056,2
1306475395592654848,0
1306476828421435136,0
1306504719918157824,0
1306508758961590272,0
1306536385944473600,0
1306554255260758016,1
1306560022906892288,1
1306640701384462336,1
1306656513868652288,0
1306751176436625408,2
1306868652076077056,1
1306878905060601856,3
1306893336373014528,0
1306907805107007488,0
1306910239531429888,0
1306911538805169920,1
1306929892525776896,0
1306931270681853952,0
1306933625448005632,1
1306937591334416384,0
1306937957895598080,2
1306951654726676480,1
1306967435321446400,0
1307005791505965056,0
1307010520919289856,1
1307228224175460352,0
1307229506281893888,0
1307252366408900608,0
1307289450179964928,0
1307308226631868416,1
1307328252726448128,0
1307374927918649088,1
1307394635715801088,1
1307426675274256384,3
1307470499958661120,1
1307579499895230464,0
1307588059064664064,0
1307590525399322624,0
1307617239865208832,3
1307624239055482880,0
1307661279352573952,0
1307694967280861184,1
1307706718827294720,0
1307711113484623872,1
1307737405659787264,1
1307921087922155520,0
1307926688198725632,1
1307932572815486720,0
1307953078436532224,0
1307982302794915840,3
1307983416177106688,3
1307985511366234112,1
1307985813293215488,0
1308017925765451520,0
1308054898492276736,0
1308099297582383104,1
1308107063088775168,1
1308143375607050240,1
1308302101697626112,0
1308316435530362880,2
1308325613208559616,0
1308331107297845248,0
1308341894410272768,1
1308346006988295936,0
1308346407405977600,0
1308347260078616320,0
1308355872180105216,3
1308364063546765312,0
1308380103072677888,0
1308388434499772416,0
1308391185677979648,0
1308398426598629120,0
1308458995666087936,0
1308462266321338368,1
1308467622820950016,0
1308472055197847552,1
1308478435149459456,1
1308492570000064512,1
1308518277480624128,0
1308605988585472000,1
1308672667407577088,0
1308677936338423808,0
1308679891957800704,0
1308683001962934272,0
1308684842746490880,0
1308686374137200640,0
1308709546374856704,1
1308726584413749248,1
1308736822378409984,0
1308738052395859968,0
1308762948714848256,0
1308823491702132736,0
1308860360196345856,0
1309032320209268736,2
1309040162295492608,1
1309040234991095808,0
1309066721630846720,0
1309072875417153536,2
1309091041161735936,0
1309092118464520192,0
1309104873112317952,0
1309108175275204608,0
1309128857723768832,1
1309131802049679104,1
1309139297556193280,1
1309157448922681088,1
1309210414778122240,1
1309211476805246720,0
1309346887451979520,1
1309377327625797632,1
1309402689969811456,0
1309406518232711168,0
1309414299685842688,3
1309417776579309568,2
1309438583141531648,1
1309452860145446912,0
1309457612640059136,0
1309467700318687232,0
1309489230880689920,1
1309489954700001280,1
1309500774687408128,3
1309520807127904256,0
1309533750359973888,0
1309546607797571584,1
1309552012023996416,1
1309559333852712704,0
1309719530659348480,3
1309741121749364736,0
1309748600545701888,1
1309752661051420672,0
1309795323208925184,0
1309809093935337472,3
1309861584202805248,3
1309879652366811136,0
1310079097838673920,0
1310103317993918464,0
1310111917529337856,0
1310127317461676032,0
1310129443730591488,0
1310142133861601280,0
1310168625316331520,1
1310176040489230336,0
1310207498029326336,0
1310278028426010624,0
1310438055388614656,1
1310487486083354624,0
1310494504663896064,0
1310494609345335296,3
1310496307530915840,1
1310499119618821888,0
1310499489254432768,3
1310506627968233472,0
1310522903113367552,0
1310527720196112384,2
1310531921542361088,0
1310533997450190848,2
1310536957622193920,1
1310548220683194368,3
1310561674584297472,3
1310571038112190464,1
1310592042200969216,1
1310592881024007936,1
1310632787821633536,0
1310638124075286528,3
1310640415591280640,0
1310642888678797312,0
1310679510459785216,1
1310710830690971648,ENG
1310820136316788736,0
1310833924566847488,0
1310836182507491328,0
1310858401438629888,0
1310873574484455424,1
1310873789257973504,1
1310888144795992064,0
1310912207375532032,0
1310942866269708288,0
1310964386631163904,0
1310972614127489024,1
1310974564395028480,0
1310987791531225088,0
1310994345902956288,3
1311021606320435200,1
1311025036166402048,1
1311150466798153728,0
1311198614404894720,0
1311200091269672704,0
1311214844201369600,0
1311226102510166016,0
1311235708472963072,0
1311236538714521600,0
1311250355834048512,1
1311252685337899008,0
1311258749521149952,0
1311264794473902080,1
1311297275877040128,0
1311307017051660288,1
1311310806320123904,1
1311312529218564096,0
1311349986504978432,0
1311424472075980800,1
1311572568504233984,0
1311574296293146624,1
1311579724926406656,0
1311597004078841856,1
1311611234324754432,3
1311624640578678784,1
1311627066543149056,1
1311644676127158272,1
1311690405122105088,1
1311762868119928832,1
1311764618663079936,1
1311773476542390272,2
1311906093019340800,1
1311912773245382656,0
1311918321437208320,0
1311919802051591936,3
1311921477340593920,0
1311925815907618816,1
1311926541266415616,0
1311942084308463616,0
1311942310511468288,0
1311943167953035264,0
1311943555506634752,3
1311948733421170688,3
1311954556444643328,0
1311967686465912832,1
1311978788276899840,ENG
1312015638928424704,0
1312016966299811840,1
1312032672030523136,0
1312055423835541504,0
1312077289384017920,0
1312079114053005312,0
1312090638301761536,0
1312090829717155840,3
1312092160355958784,0
1312093510934302720,0
1312098915089408000,0
1312110490408026112,0
1312113389737369600,0
1312132324373348352,1
1312135733755342848,0
1312270105485680640,1
1312295844750778368,1
1312296744248643584,1
1312302001611591680,0
1312302171560587264,1
1312307864984313856,0
1312318458479157248,1
1312344283857461248,1
1312351915846623232,1
1312375347862745088,0
1312376922467434496,1
1312385080367738880,0
1312405314789158912,3
1312423628047347712,1
1312441430917279488,0
1312442428519976704,1
1312482555858317312,1
1312641309455405056,0
1312680300888162304,0
1312712278773465088,0
1312732120087920640,1
1312796475181674496,0
1312799650311626752,0
1312810263616389120,0
1312823106625507328,0
1312848440838230016,1
1312853825372512256,1
1312867067494903808,1
1312868031840899072,1
1313015263500144640,0
1313022496778661888,1
1313026758531330048,0
1313031420323926016,0
1313040945525526528,0
1313047099840376832,1
1313066316790669312,0
1313115233943248896,0
1313166249271209984,0
1313167529804730368,1
1313167814983847936,1
1313182199928295424,1
1313196121112694784,0
1313249595212721920,1
1313356195999158272,0
1313381522205016064,0
1313388532707160064,0
1313405118260408320,0
1313407497391177728,2
1313412676794580736,0
1313413265347809280,0
1313414276128944128,0
1313416056996855808,0
1313416344801619968,0
1313420056840278016,1
1313423301314859008,1
1313424930374127616,0
1313433746851454720,0
1313442222826762240,1
1313449349070942208,1
1313454037983952896,0
1313473743017201664,0
1313490416944152320,1
1313497174068662272,1
1313517062556393472,2
1313525780132122624,1
1313530615078191104,0
1313531950515265536,0
1313568492264681472,0
1313575461029584896,0
1313721709393047552,0
1313734278048624640,1
1313742017986547712,1
1313744062239965184,0
